price,bedrooms,bathrooms,stories,mainroad,guestroom,basement,hotwaterheating,airconditioning,parking,prefarea,furnished,semi-furnished,unfurnished,stories_area,rooms_area,area_normalizada
4613000,4,2,2,1,0,1,0,0,0,0,0,1,0,-0.5508472278737585,-0.8919228115470577,-0.29543229690745637
4585000,3,1,2,1,0,0,0,0,1,0,1,0,0,-0.6644800593353568,-0.4540857032945731,-0.5306559664685429
4585000,3,1,2,1,0,0,0,0,1,1,0,1,0,-0.7001295750880151,-0.5246098012681276,-0.6044516275073151
4550000,3,1,1,1,0,0,0,0,2,0,0,1,0,0.11980928722312577,-0.5598718502549049,-0.6413494580267012
4550000,3,1,2,1,0,0,0,1,0,0,1,0,0,-0.7446914697788379,-0.6127649237350709,-0.6966962038057802
4550000,3,1,2,1,0,1,0,0,0,0,1,0,0,-0.9875537958438226,-1.0932103411799112,-1.199429144632416
4550000,3,1,2,1,1,1,0,0,0,1,0,1,0,-0.37037155437592584,0.12773810498725185,0.07815823710132792
4550000,3,1,2,1,0,0,0,0,2,1,0,0,1,-0.36145917543776124,0.1453691294806405,0.09660715236102098
4550000,3,1,1,1,0,0,0,0,0,1,0,1,0,0.012860739965150877,-0.6656579972152368,-0.7520429495848594
4550000,4,1,4,1,0,0,0,0,3,0,0,0,1,-0.6199181646445339,0.7448239622558541,1.498724712097693
4543000,2,2,1,1,1,1,0,0,0,0,0,1,0,0.27131972917192354,-0.41000814206110153,-0.48453367831931016
4543000,4,2,2,1,1,1,0,0,0,1,1,0,0,-0.4438986806157836,-0.7508746155999485,-0.07404531379113975
4515000,3,1,3,1,0,0,0,0,0,0,0,1,0,-1.0343437852691866,-0.6700657533385839,-0.7566551783997827
4515000,3,1,2,1,0,1,0,0,1,0,0,1,0,-0.7870252697351197,-0.6965122900786669,-0.7843285512893223
4515000,3,1,1,1,0,0,0,0,0,0,0,1,0,2.838084863363321,2.1288593849868622,2.1721101190764895
4515000,2,1,2,1,0,0,0,0,0,1,1,0,0,-0.7714286065933317,-0.14848127874250355,-0.7520429495848594
4480000,4,1,2,1,0,0,0,1,2,0,0,1,0,-0.5508472278737585,-0.6268697433297817,-0.29543229690745637
4480000,2,1,1,1,0,0,0,1,1,0,0,0,1,1.0667495494031118,1.2414311521529675,0.33874916514449227
4480000,3,1,2,1,0,0,0,0,2,0,1,0,0,-0.6644800593353568,-0.4540857032945731,-0.5306559664685429
4480000,3,1,1,1,0,0,0,0,0,0,1,0,0,2.120638358841073,1.4192106491279695,1.429541279873844
4480000,3,1,2,1,0,0,0,0,1,0,0,1,0,-0.6555676803971922,-0.4364546788011845,-0.5122070512088498
4473000,2,1,1,1,0,1,0,1,1,0,1,0,0,1.2784185491845204,1.520589039964954,0.5578300338533473
4473000,3,1,2,1,0,0,0,1,1,0,1,0,0,-0.8511943980899046,-0.823455666431065,-0.9171607411591123
4473000,3,1,2,1,0,0,0,0,0,0,0,1,0,-0.7736567013278728,-0.6700657533385839,-0.7566551783997827
4445000,2,1,1,1,1,1,0,0,0,0,0,1,0,0.11535309775404348,-0.01331009095985722,-0.6459616868416244
4410000,3,1,2,0,0,0,0,0,0,0,0,1,0,-0.6716099624858884,-0.46819052288928403,-0.5454150986762972
4410000,2,1,2,1,0,1,0,0,0,0,0,1,0,-0.46395153322665383,0.6625458479533737,-0.11555537312544913
4403000,3,1,2,1,0,0,0,0,0,1,0,1,0,-0.9140266696039648,-0.9477543891094549,-1.0472255937399484
4403000,3,1,1,1,0,0,0,0,2,1,0,0,1,0.618902507760342,-0.06620316444002312,-0.12477983075529565
4403000,3,1,2,1,0,0,0,0,1,0,0,1,0,-0.45949534375757156,-0.04857213994663449,-0.1063309154956026
4382000,4,1,2,1,0,0,0,1,0,0,0,1,0,-0.4528110595539481,-0.47171672778796175,-0.09249422905083281
4375000,3,1,2,1,0,0,0,0,0,0,0,0,1,-0.6867610066807682,-0.4981632645280447,-0.5767782546177754
4340000,3,2,3,1,0,0,1,0,1,0,1,0,0,-0.8872895327894711,-0.6303959482284595,-0.30004452572237966
4340000,5,1,2,0,0,1,0,0,0,0,0,1,0,-1.1312659062217263,-1.6574031249683474,-1.4969179031949664
4340000,3,1,1,1,1,1,0,0,2,0,0,1,0,0.26017925549921783,-0.42102753236946944,-0.49606425035661833
4340000,4,1,2,1,0,0,0,0,2,0,1,0,0,-0.775884796062414,-0.9830164380962322,-0.761267407214706
4340000,4,1,2,1,0,0,0,0,0,0,0,1,0,-0.11859684937277659,0.057214007013697325,0.5993400931876567
4319000,2,1,1,1,0,1,0,0,0,0,1,0,0,0.24101764078216398,0.15242153927799595,-0.5158968342607884
4305000,2,1,1,1,0,0,0,0,1,0,0,1,0,0.40500541324439215,0.36869543973023,-0.3461668138716123
4305000,2,1,1,1,0,0,0,0,1,1,0,1,0,3.0608943368174355,3.8713923057501054,2.4027215598226523
4277000,3,1,2,1,0,1,0,0,2,1,0,1,0,-0.7981657434078254,-0.7185510706954027,-0.8073896953639386
4270000,2,1,1,1,0,0,0,0,0,0,1,0,0,1.2784185491845204,1.520589039964954,0.5578300338533473
4270000,2,1,2,1,0,0,0,0,0,0,0,0,1,-0.1386497019836469,1.520589039964954,0.5578300338533473
4270000,2,1,1,1,0,0,0,1,2,0,1,0,0,0.44956730793521504,0.42746552137485866,-0.30004452572237966
4270000,3,1,2,0,1,1,0,1,0,0,0,0,1,-1.0711073483891156,-1.2585011958054295,-1.3723877251920384
4270000,4,1,2,1,0,0,0,0,0,0,1,0,0,-0.5842686488918756,-0.6797628168099477,-0.36461572913130536
4270000,2,1,1,1,0,0,0,0,1,0,1,0,0,1.9067412643251231,2.34924719115422,1.2081542967575274
4235000,3,1,2,1,1,0,0,0,0,0,0,1,0,-0.07403495468195373,0.713969669392424,0.691584669486122
4235000,3,1,1,1,0,1,0,0,0,1,1,0,0,-0.3137779481185808,-0.9887465210565834,-1.0901193217187346
4200000,3,1,2,1,0,0,0,1,0,0,0,0,1,-0.3302658491541852,0.20707771520750073,0.16117835576994666
4200000,3,1,2,1,0,1,0,1,0,0,0,0,1,-0.43275820694307787,0.004320933533531416,-0.05098416971652344
4200000,2,1,1,1,1,1,0,0,2,0,0,1,0,1.0511528862613237,1.2208616235773473,0.32260636429226086
4200000,4,3,2,0,0,0,0,0,0,0,0,1,0,-0.9741852274365758,-1.5598028108085176,-1.1717557717428764
4200000,3,1,2,1,0,1,0,1,0,0,0,0,1,-0.8977615780418146,-0.9155777694090207,-1.0135563233910085
4200000,4,2,2,0,0,0,0,0,0,0,0,1,0,-0.9436603295733621,-1.4099810812444604,-1.1085682369784278
4200000,2,1,1,0,0,0,0,0,1,0,0,0,1,0.4094616027134744,0.37457244789469274,-0.341554585056689
4200000,4,2,2,0,0,0,0,0,0,0,0,1,0,-0.6644800593353568,-1.0417865197408611,-0.5306559664685429
4200000,3,1,2,0,0,0,0,0,0,0,0,1,0,-1.0376859273709984,-1.1923848539552222,-1.3032042929681893
4200000,3,2,2,1,0,0,0,1,1,0,0,1,0,-0.5307943752628882,-0.5951338992416823,-0.253922237573147
4200000,3,2,2,1,0,1,0,0,0,0,0,0,1,-0.7446914697788379,-0.933649569514744,-0.6966962038057802
4200000,3,1,1,1,0,0,1,0,2,0,0,1,0,1.0288719389159124,0.3393103989079155,0.29954522021764457
4200000,3,1,1,1,0,0,0,0,3,0,1,0,0,1.563614675205787,0.8682411337095746,0.8530126780084362
4200000,3,1,3,1,0,0,0,0,0,0,0,1,0,-0.9498247250055927,-0.4192644299201306,-0.49421935883064905
4200000,3,1,2,1,0,0,0,0,0,1,0,1,0,-0.7714286065933317,-0.6656579972152368,-0.7520429495848594
4200000,3,1,3,1,0,0,0,0,1,1,0,0,1,-1.2371004061124307,-1.271724464175471,-1.386224411636808
4200000,3,1,1,1,0,1,0,0,0,0,1,0,0,0.44956730793521504,-0.23369789712721517,-0.30004452572237966
4193000,3,1,1,1,0,1,0,0,3,0,0,1,0,2.120638358841073,1.4192106491279695,1.429541279873844
4193000,3,1,2,1,0,0,0,0,1,0,0,1,0,-0.7870252697351197,-0.6965122900786669,-0.7843285512893223
4165000,3,1,2,1,0,0,0,0,1,0,0,1,0,-0.4773201016339007,-0.08383418893341177,-0.1432287460149887
4165000,3,1,2,1,0,0,0,0,2,0,0,1,0,-0.6466553014590276,-0.41882365430779583,-0.4937581359491567
4165000,3,1,2,1,0,1,0,0,1,0,0,1,0,-0.6542308235564676,-0.4338100251271762,-0.5094397139198958
4130000,4,1,2,1,0,0,0,1,0,0,0,1,0,-0.5236644721123566,-0.5838500435659135,-0.2391631053653926
4130000,3,1,1,1,0,1,0,0,0,0,0,1,0,1.1113114440939347,0.42085388718983796,0.3848714532937249
4123000,2,1,1,1,0,1,0,0,1,0,0,1,0,1.1447328651120519,1.3442787950310677,0.4194631694056494
4098500,3,1,1,1,0,1,0,1,0,1,1,0,0,0.048510255717809175,-0.6303959482284595,-0.7151451190654733
4095000,3,2,2,1,0,0,0,0,0,0,0,1,0,-0.7357790908406734,-0.9195447499200331,-0.6782472885460872
4095000,2,1,2,1,0,0,0,0,1,0,0,1,0,-0.6555676803971922,0.15712314580956638,-0.5122070512088498
4095000,2,1,1,1,0,0,0,1,0,0,0,1,0,0.9397481495342667,1.0739364194657754,0.2073006439191793
4060000,4,2,2,0,0,1,0,0,1,0,0,0,1,-0.2411420597725395,-0.48347074411688745,0.3456675083668772
4060000,3,2,2,1,0,0,0,0,2,0,0,0,1,-0.4434530616688753,-0.45690666721351536,-0.07312286802815511
4060000,3,1,1,1,0,0,0,0,0,0,0,1,0,0.3782682764298984,-0.3042219951007697,-0.3738401867611519
4060000,4,1,3,1,0,1,0,1,2,0,0,1,0,-1.1100990062435856,-1.1593266830301185,-0.9918788479608691
4060000,3,1,2,1,0,0,0,0,2,1,1,0,0,-0.5931810278300402,-0.31303750734746405,-0.3830646443909984
4025000,3,2,2,1,0,0,1,0,2,0,0,1,0,-0.746919564513379,-0.9371757744134217,-0.7013084326207035
4025000,3,2,1,1,0,1,0,1,1,0,1,0,0,-0.013876396849342845,-0.9971212576909431,-0.779716322474399
4025000,3,1,1,1,0,0,0,0,3,0,0,1,0,0.8506243601526209,0.16300015397402914,0.11505606762071403
4007500,3,1,2,0,0,1,0,1,0,0,0,1,0,-0.5530753226082996,-0.23369789712721517,-0.30004452572237966
4007500,4,1,2,1,0,0,0,1,0,0,0,1,0,-0.7847971750005786,-0.9971212576909431,-0.779716322474399
3990000,4,1,1,0,0,1,0,0,0,0,0,0,1,0.27131972917192354,-0.7714441441755685,-0.48453367831931016
3990000,3,1,2,0,0,0,0,1,1,0,0,1,0,-0.11191256516915317,0.6390378152955223,0.6131767796324264
3990000,3,2,2,0,0,1,0,1,0,0,0,1,0,-0.5530753226082996,-0.6303959482284595,-0.30004452572237966
3990000,3,1,2,1,0,0,0,0,0,0,1,0,0,-0.6733924382735214,-0.47171672778796175,-0.5491048817282359
3990000,2,1,2,1,1,1,0,0,0,1,0,0,1,-0.653339585662651,0.16300015397402914,-0.5075948223939265
3920000,3,2,1,1,1,1,0,0,3,0,1,0,0,1.6794756014019263,0.3428366038065932,0.972930627196441
3920000,4,1,2,1,1,1,0,0,0,0,0,1,0,-0.3302658491541852,-0.27777545836068673,0.16117835576994666
3920000,3,1,2,1,0,0,0,0,0,0,0,1,0,-0.8872895327894711,-0.8948613156292891,-0.9918788479608691
3920000,2,1,1,1,0,0,1,0,1,0,1,0,0,-0.08963161782374172,-0.2836524665251495,-0.8581242123280945
3920000,2,1,1,1,0,1,0,1,2,0,1,0,0,0.1447639482499866,0.025478162925597778,-0.6155209766631309
3920000,3,1,1,1,0,0,0,1,2,0,0,1,0,2.044883137866674,1.3442787950310677,1.3511333900201485
3920000,4,2,1,1,0,1,0,0,0,1,0,0,1,-0.5998653120336637,-1.586879026994793,-1.386224411636808
3885000,2,1,2,1,1,1,0,0,0,0,0,1,0,-0.713498143495262,0.004320933533531416,-0.6321250003968546
3885000,4,2,2,1,0,0,0,0,0,0,1,0,0,-0.8471838275677306,-1.282743854483839,-0.9088587292922504
3850000,5,2,2,1,0,0,0,0,0,0,0,1,0,-0.3748277438450081,-0.8822677267054401,0.0689337794714814
3850000,2,2,1,1,0,1,0,0,2,0,0,1,0,-0.1386497019836469,-0.8155217054090401,-0.9088587292922504
3850000,3,1,2,1,0,0,0,1,0,0,1,0,0,0.03781540099201169,0.9352390267844514,0.9231185559952697
3850000,2,1,1,1,0,0,0,0,0,0,0,1,0,0.26240735023375894,0.18063117846741777,-0.4937581359491567
3850000,2,1,1,1,0,0,0,0,0,0,0,1,0,0.15991499244486634,0.04545999068477143,-0.5998393986923918
3850000,3,1,2,1,0,1,0,0,0,1,0,1,0,-1.1067568641417738,-1.3290252937789842,-1.4461833862308104
3850000,2,1,2,1,1,0,0,0,0,1,0,1,0,-1.0708845389156614,-0.9383511760463142,-1.371926502310546
3836000,3,1,2,1,0,0,0,0,0,0,0,0,1,-0.8093062170805311,-0.7405898513121384,-0.8304508394385549
3815000,2,2,1,0,0,1,0,0,0,0,0,1,0,-0.15201827039089374,-0.8287449737790816,-0.9226954157370202
3780000,3,1,2,1,0,0,0,0,0,0,0,1,0,-0.481776291102983,-0.09264970118010608,-0.15245320364483522
3780000,2,1,2,1,0,0,1,0,1,0,0,1,0,-0.7937095539387431,-0.2072513603871322,-0.7981652377340921
3780000,2,1,1,1,0,0,0,0,0,0,0,1,0,0.048510255717809175,-0.1014652134268004,-0.7151451190654733
3780000,2,1,1,1,0,0,0,0,2,0,0,0,1,1.0422405073231593,1.2091076072484215,0.31338190666241433
3780000,3,1,3,1,0,0,0,0,0,1,1,0,0,-1.1314887156951805,-0.9583330038054881,-1.0582949428957642
3780000,2,1,1,1,0,0,0,0,1,0,1,0,0,2.1874812008773072,2.7194987055153814,1.498724712097693
3773000,3,1,1,1,0,0,0,0,2,0,1,0,0,2.120638358841073,1.4192106491279695,1.429541279873844
3773000,5,2,1,0,0,1,0,1,1,0,1,0,0,-0.43275820694307787,-1.582471270871446,-1.2132658310771858
3773000,4,1,2,0,0,0,0,0,1,0,1,0,0,-0.011648302114801702,0.22647184215022823,0.8207270763039733
3745000,2,1,1,1,0,0,0,0,0,1,0,1,0,-0.004964017911178271,-0.17198931140035495,-0.7704918648445525
3710000,3,1,1,1,0,0,0,0,1,0,0,0,1,0.048510255717809175,-0.6303959482284595,-0.7151451190654733
3710000,2,1,1,1,0,0,0,0,0,0,0,1,0,0.24458259235742982,0.15712314580956638,-0.5122070512088498
3710000,3,1,1,1,0,0,0,0,0,0,0,1,0,1.1269081072357228,0.436281033621553,0.4010142541459564
3710000,2,1,1,1,0,0,0,0,0,0,1,0,0,0.2490387818265121,0.16300015397402914,-0.5075948223939265
3710000,2,1,1,1,0,0,1,0,0,0,0,1,0,0.04138035256727752,-0.11086842648994087,-0.7225246851693505
3703000,3,1,2,0,0,1,1,0,0,0,0,1,0,-0.8605523959749775,-0.8419682421491231,-0.93653210218179
3703000,2,1,1,1,0,0,0,0,0,0,1,0,0,0.8729053074980323,0.9857812969988322,0.13811721169533034
3675000,2,1,1,1,0,1,0,0,0,0,1,0,0,0.061878824125056034,-0.08383418893341177,-0.7013084326207035
3675000,2,1,1,1,0,0,0,1,0,0,0,0,1,0.061878824125056034,-0.08383418893341177,-0.7013084326207035
3675000,2,1,1,0,0,0,0,0,0,0,0,1,0,0.9575729074105958,1.0974444521236268,0.22574955917887235
3675000,2,1,1,1,0,0,0,0,0,0,1,0,0,0.048510255717809175,-0.1014652134268004,-0.7151451190654733
3640000,2,1,1,1,0,0,0,1,2,0,0,1,0,0.3515311396154047,0.2981713417566755,-0.40151355965069147
3640000,3,1,2,1,0,1,0,0,0,0,0,1,0,-0.7602881329206259,-0.643619216598501,-0.7289818055102432
3640000,3,1,2,0,0,1,0,0,0,0,0,1,0,-0.8471838275677306,-0.8155217054090401,-0.9088587292922504
3640000,2,1,2,1,0,0,0,1,0,0,1,0,0,-0.8872895327894711,-0.4540857032945731,-0.9918788479608691
3640000,2,2,1,1,0,1,0,0,0,0,0,1,0,0.012860739965150877,-0.6656579972152368,-0.7520429495848594
3640000,3,1,2,1,1,1,0,0,0,0,0,0,1,-0.22777349136529262,0.40983449688147006,0.3733408812564168
3640000,3,2,2,1,0,0,0,0,2,0,0,1,0,-0.635514827786322,-0.7608655294795353,-0.4706969918745404
3640000,3,2,2,0,0,1,0,0,0,1,0,0,1,-0.9207109538075883,-1.2122197565102844,-1.061062280184718
3640000,3,1,3,1,0,0,1,1,0,1,0,1,0,-1.2177902517464074,-1.2144236345719581,-1.3262654370428058
3633000,3,1,1,1,0,0,0,0,2,1,0,0,1,0.012860739965150877,-0.6656579972152368,-0.7520429495848594
3605000,2,1,1,1,0,0,0,0,0,0,0,1,0,0.44956730793521504,0.42746552137485866,-0.30004452572237966
3605000,2,1,1,1,0,0,0,0,0,1,0,1,0,0.22675783448110068,0.13361511315171462,-0.5306559664685429
3570000,3,1,2,1,0,1,0,0,0,0,1,0,0,-0.853868111771354,-0.8287449737790816,-0.9226954157370202
3570000,4,2,2,1,0,1,0,0,2,0,1,0,0,-0.5530753226082996,-0.8948613156292891,-0.30004452572237966
3570000,2,1,1,0,0,0,0,0,0,0,1,0,0,0.44956730793521504,0.42746552137485866,-0.30004452572237966
3570000,2,1,1,1,0,0,0,0,0,0,0,0,1,0.06633501359413832,-0.07795718076894902,-0.6966962038057802
3535000,3,1,1,1,0,0,0,0,2,0,0,0,1,0.15991499244486634,-0.5202020451447805,-0.5998393986923918
3500000,3,1,2,1,0,0,0,1,0,0,0,1,0,-0.6110057857063693,-0.3482995563342413,-0.4199624749103845
3500000,3,1,2,1,0,0,0,0,0,0,0,0,1,-0.7424633750442968,-0.6083571676117236,-0.692083974990857
3500000,4,1,2,1,0,0,0,0,0,0,0,1,0,-0.5307943752628882,-0.5951338992416823,-0.253922237573147
3500000,3,2,2,0,0,0,0,0,0,0,0,0,1,-1.08001972732728,-1.464343406765742,-1.3908366404517314
3500000,3,1,2,1,0,1,0,0,0,0,0,1,0,-0.8792683917451231,-0.8789933935852392,-0.9752748242271454
3500000,3,1,2,1,0,0,0,0,0,0,0,1,0,-0.6667081540698979,-0.45849345941792025,-0.535268195283466
3500000,3,1,1,0,0,0,0,0,0,0,0,0,1,1.752557108694876,1.0551299933394942,1.0485711797611825
3500000,3,1,1,0,0,0,0,1,0,0,0,0,1,-0.004964017911178271,-0.6832890217086254,-0.7704918648445525
3500000,6,1,2,1,0,0,0,0,1,0,0,0,1,-0.7536038487170025,-1.3104497501163068,-0.7151451190654733
3500000,2,1,1,1,0,0,0,0,1,0,0,1,0,0.06633501359413832,-0.07795718076894902,-0.6966962038057802
3500000,2,1,1,1,0,0,0,0,1,0,1,0,0,1.0734338336067353,1.2502466643996617,0.3456675083668772
3500000,3,1,2,1,0,0,0,0,1,0,0,0,1,-0.8605523959749775,-0.8419682421491231,-0.93653210218179
3500000,2,1,1,1,0,0,0,0,1,0,0,1,0,1.719581306623667,2.102412848246779,1.0144406865307503
3500000,2,1,1,1,0,0,0,0,1,1,0,0,1,0.009295788389885049,-0.1531828852740736,-0.7557327326367981
3500000,3,1,2,1,0,0,0,0,3,1,0,0,1,0.5609720446622722,1.9701801645463644,2.006069881739252
3500000,2,1,1,1,0,0,0,0,0,0,0,0,1,1.0645214546685706,1.238492648070736,0.3364430507370307
3500000,3,1,1,1,0,0,0,0,0,0,0,0,1,4.212373695628298,3.488211373427126,3.5945214855988237
3493000,3,1,2,0,0,0,0,0,0,0,0,0,1,-0.46395153322665383,-0.05738765219332881,-0.11555537312544913
3465000,3,1,1,1,0,0,0,0,0,0,0,0,1,-0.19212397561263433,-0.868414778889206,-0.9642054750713296
3465000,2,1,1,1,0,0,0,0,1,1,0,0,1,0.8149748443999626,0.9093801908608146,0.07815823710132792
3465000,3,1,3,1,0,0,0,0,0,1,1,0,0,-1.2371004061124307,-1.271724464175471,-1.386224411636808
3430000,2,1,1,1,0,0,0,0,0,0,0,0,1,0.22675783448110068,0.13361511315171462,-0.5306559664685429
3430000,2,1,1,1,0,0,0,0,2,0,0,0,1,-0.13642160724910574,-0.34536105225200975,-0.9065526148847888
3430000,3,1,1,1,0,0,0,0,0,0,0,0,1,0.15991499244486634,-0.5202020451447805,-0.5998393986923918
3430000,3,1,3,1,0,0,0,0,0,1,1,0,0,-1.2371004061124307,-1.271724464175471,-1.386224411636808
3430000,3,1,2,1,0,1,0,0,0,1,0,0,1,-0.9741852274365758,-1.0667638044398282,-1.1717557717428764
3430000,3,2,2,1,0,1,0,0,0,1,0,0,1,-1.1212394799162912,-1.5295781973912799,-1.4761628735278118
3423000,2,1,1,1,0,0,0,0,0,0,0,0,1,0.24458259235742982,0.15712314580956638,-0.5122070512088498
3395000,3,1,2,1,1,1,0,1,1,0,1,0,0,-0.489574622673877,-0.10807684761182114,-0.16859600449706666
3395000,3,1,1,1,0,1,0,0,2,0,0,0,1,-0.01833258631842513,-0.6965122900786669,-0.7843285512893223
3395000,2,1,1,1,0,0,0,0,0,0,1,0,0,0.06633501359413832,-0.07795718076894902,-0.6966962038057802
3360000,4,1,2,1,0,0,0,1,2,0,0,0,1,-0.775884796062414,-0.9830164380962322,-0.761267407214706
3360000,4,1,3,0,0,0,0,0,0,0,0,1,0,-0.8189612942635428,-0.46819052288928403,-0.08788200023590954
3360000,2,1,2,1,0,0,0,0,0,0,0,0,1,-0.6377429225208631,0.20413921112526914,-0.47530922068946363
3360000,2,1,1,1,0,0,0,0,0,0,0,0,1,0.5609720446622722,0.5743907254864306,-0.18473880534929807
3360000,2,1,1,0,0,0,0,1,0,0,0,0,1,0.10198452934679662,-0.030941115453245856,-0.6597983732863942
3360000,3,1,1,1,0,0,0,0,0,0,0,0,1,0.11535309775404348,-0.564279606378252,-0.6459616868416244
3360000,3,1,2,0,0,1,0,0,0,0,0,1,0,-0.8650085854440597,-0.8507837543958174,-0.9457565598116365
3360000,2,1,1,1,0,1,0,0,2,0,1,0,0,-0.13642160724910574,-0.34536105225200975,-0.9065526148847888
3353000,3,1,1,0,0,0,0,0,0,0,1,0,0,-0.3525467964995967,-1.0270939993297037,-1.130245712408567
3332000,3,1,2,1,0,1,0,0,0,1,1,0,0,-1.077791632592739,-1.271724464175471,-1.386224411636808
3325000,2,1,1,1,0,0,0,0,1,0,0,0,1,0.24458259235742982,0.15712314580956638,-0.5122070512088498
3325000,4,1,2,1,0,0,0,0,0,0,0,0,1,-0.49180271740841813,-0.5334253135148219,-0.17320823331198992
3290000,2,1,1,0,0,0,0,1,0,0,0,0,1,-0.4416705858812424,-0.747936111517717,-1.2224902887070324
3290000,4,1,2,1,0,1,0,1,0,0,0,0,1,-0.8471838275677306,-1.0958549948539194,-0.9088587292922504
3290000,3,1,1,1,1,1,0,0,0,0,1,0,0,1.1447328651120519,0.4539120581149416,0.4194631694056494
3290000,4,1,2,0,0,0,0,0,1,0,0,1,0,-0.7803409855314962,-0.9900688478935876,-0.7704918648445525
3290000,4,1,2,1,0,0,0,0,0,0,0,1,0,-0.7108244298138126,-0.8800512550548426,-0.6265903258189467
3290000,2,1,1,1,0,0,0,0,0,0,0,0,1,0.24458259235742982,0.15712314580956638,-0.5122070512088498
3290000,3,1,2,1,0,1,0,0,0,1,1,0,0,-1.077791632592739,-1.271724464175471,-1.386224411636808
3290000,3,1,1,1,0,0,0,0,1,0,0,0,1,1.0645214546685706,0.37457244789469274,0.3364430507370307
3255000,2,1,1,0,0,0,0,0,0,0,0,1,0,0.44956730793521504,0.42746552137485866,-0.30004452572237966
3255000,2,1,1,0,0,0,0,0,0,0,0,0,1,0.19556450819752466,0.0924760560004746,-0.5629415681730057
3234000,4,1,2,1,0,1,0,0,0,0,0,0,1,-0.7446914697788379,-0.933649569514744,-0.6966962038057802
3220000,3,1,2,1,0,0,0,0,0,0,0,0,1,-0.5820405541573345,-0.29099872673072824,-0.36000350031638206
3220000,2,1,1,1,0,0,0,1,1,0,0,0,1,-0.35967669965012833,-0.6397991612916002,-1.1376252785124443
3220000,3,1,1,0,0,0,0,0,1,0,0,0,1,0.36935589749173386,-0.31303750734746405,-0.3830646443909984
3220000,3,1,2,0,0,0,0,0,0,0,1,0,0,-0.8605523959749775,-0.8419682421491231,-0.93653210218179
3150000,1,1,1,1,0,0,0,0,0,0,1,0,0,-0.01833258631842513,0.824163572476103,-0.7843285512893223
3150000,2,2,1,0,1,1,0,0,1,0,0,0,1,0.22051916922438547,-0.4602565618672591,-0.5371130868094354
3150000,2,1,1,0,0,1,0,0,0,0,0,1,0,0.003948361026986303,-0.16023529507142906,-0.761267407214706
3150000,2,1,1,1,0,0,0,0,2,0,0,1,0,0.2690916344373824,0.1894466907141121,-0.4868397927267718
3150000,3,1,2,0,0,1,0,0,0,0,0,0,1,-1.1880823219525256,-1.4899083922811553,-1.6145297379755097
3150000,3,1,2,1,0,1,0,0,0,0,0,1,0,-0.7870252697351197,-0.6965122900786669,-0.7843285512893223
3150000,2,1,1,1,0,0,0,0,0,0,0,1,0,1.4522099384787297,1.7497923583790063,0.7377069576353545
3150000,3,1,2,1,0,0,0,0,2,0,0,1,0,0.44956730793521504,1.7497923583790063,1.7754584409930887
3150000,2,1,1,1,0,0,0,0,1,0,0,0,1,-0.1881134050904603,-0.41353434695977925,-0.9600544691378986
3143000,3,1,2,1,0,0,0,1,0,0,0,0,1,-0.5530753226082996,-0.23369789712721517,-0.30004452572237966
3129000,3,1,1,1,0,1,0,0,0,0,0,0,1,0.8929581601089026,0.20487383714582716,0.15887224136248504
3118850,3,1,1,1,0,0,0,0,0,1,0,1,0,-0.48712371846588176,-1.160208234254788,-1.2695350226192497
3115000,3,1,1,0,0,0,0,1,0,0,0,0,1,-0.21886111242712805,-0.8948613156292891,-0.9918788479608691
3115000,3,1,2,1,0,0,0,0,0,0,0,0,1,-0.697901480353474,-0.5202020451447805,-0.5998393986923918
3115000,2,1,1,1,0,0,0,0,0,0,0,0,1,0.003948361026986303,-0.16023529507142906,-0.761267407214706
3087000,2,1,1,1,0,0,0,0,1,0,0,0,1,2.0537955168048385,2.543188460581495,1.3603578476499951
3080000,2,1,1,1,0,1,0,1,0,0,0,0,1,0.6545520235130002,0.697807896940151,-0.08788200023590954
3080000,3,1,2,0,0,1,0,0,0,0,0,1,0,-1.0744494904909272,-1.2651128299904504,-1.3793060684144232
3080000,2,1,1,1,1,1,0,0,0,0,0,0,1,-0.17875540720538746,-0.40119262981440723,-0.9503687886265597
3080000,2,1,2,1,0,0,1,0,1,0,0,1,0,-0.5530753226082996,0.42746552137485866,-0.30004452572237966
3045000,2,1,1,1,0,0,0,0,0,0,0,0,1,0.13763404509945493,0.016074949862457305,-0.6229005427670081
3010000,3,1,2,0,0,0,0,0,0,0,0,1,0,-0.8672366801786009,-0.8551915105191645,-0.9503687886265597
3010000,3,1,2,1,0,0,0,0,2,0,0,1,0,-0.8338152591604837,-0.7890751686689572,-0.8811853564027108
3010000,2,1,1,1,0,0,0,0,0,0,0,1,0,-0.2923882386669858,-0.5510563380082106,-1.067980623407103
3010000,2,1,1,1,0,0,0,0,0,0,1,0,0,0.4941292026260379,0.4862356030194873,-0.253922237573147
3010000,3,1,1,0,0,0,0,0,0,0,0,0,1,0.7062438213543548,0.020188855577581186,-0.0343801459827997
3010000,3,1,2,1,0,0,0,0,0,0,0,0,1,-0.7201824276988854,-0.564279606378252,-0.6459616868416244
3010000,4,1,2,1,0,0,0,0,3,0,0,1,0,-0.746919564513379,-0.9371757744134217,-0.7013084326207035
3003000,2,1,1,1,0,0,0,0,0,0,0,0,1,2.031514569459427,2.513803419759181,1.3372967035753787
2975000,4,1,2,0,0,0,0,0,1,0,0,0,1,-0.5860511246795085,-0.6825837807288899,-0.368305512183244
